date,Article Headline,Article URL,Article Text,overall_sentiment_score,overall_sentiment_label,Stock Open,Stock Close,Stock High,Stock Low,volume,num_trades,adj_close
2022-03-23,Here's the truth behind that Home Depot 'privilege' training guide going viral,https://www.marketwatch.com/story/heres-the-truth-behind-that-home-depot-privilege-training-guide-going-viral-11648054243,Some customers are threatening to boycott Home Depot over a handout explaining privilege to employees. Here's what you need to know.,-0.198221,Somewhat-Bearish,326.88,317.05,328.19,315.85,5048731.0,116132.0,318.424533
2022-03-24,Home Depot  ( HD )  Up 2.8% Since Last Earnings Report: Can It Continue?,https://www.zacks.com/stock/news/1887013/home-depot-hd-up-28-since-last-earnings-report-can-it-continue,Home Depot (HD) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.091637,Neutral,317.15,315.78,319.4,314.3,4525704.0,87186.0,316.151189
2022-03-25,"Got $5,000? 3 Stocks to Hold for the Next 20 Years",https://www.fool.com/investing/2022/03/25/got-5000-3-stocks-to-hold-for-the-next-20-years/,These buy-and-hold investments can lay a solid foundation for your portfolio.,0.307071,Somewhat-Bullish,318.48,310.68,318.8,308.3,5138015.0,117845.0,311.180883
2022-03-28,"If You Invested $100 In This Stock 15 Years Ago, Here's How Much You Would Have Today",https://www.benzinga.com/news/earnings/22/03/26328418/if-you-invested-100-in-this-stock-15-years-ago-heres-how-much-you-would-have-today,"Home Depot  ( NYSE:HD )  has outperformed the market over the past 15 years by 7.17% on an annualized basis producing an average annual return of 15.09%. Currently, Home Depot has a market capitalization of $320.32 billion. 
Buying $100 In HD: If ...Full story available on Benzinga.com",-0.013212,Neutral,311.0,314.28,314.35,309.23,7395447.0,167653.0,311.996107
2022-03-29,Which Is a Better Buy: Waves or Ethereum?,https://www.fool.com/investing/2022/03/29/which-is-a-better-buy-waves-or-ethereum/,Is Waves a better deal today than the No. 2 cryptocurrency?,0.166632,Somewhat-Bullish,316.91,317.71,321.0,312.915,10617182.0,208860.0,317.143255
2022-03-30,Home Depot Whale Trades For March 30,https://www.benzinga.com/markets/options/22/03/26375843/home-depot-whale-trades-for-march-30,"Someone with a lot of money to spend has taken a bearish stance on Home Depot  ( NYSE:HD ) .
And retail traders should know.
We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga.
Whether this is an institution or just a wealthy in",-0.026606,Neutral,313.11,308.46,315.24,306.1,13547872.0,271177.0,309.608524
2022-03-31,Home Depot's Growth Is on Pause for 2022,https://www.fool.com/investing/2022/03/31/home-depots-growth-is-on-pause-for-2022/,Management delivered a pessimistic outlook for the year ahead.,-0.232742,Somewhat-Bearish,306.21,299.33,307.96,298.89,11027329.0,176066.0,301.23443
2022-04-01,Amazon union leader Smalls went from rapper to unlikely voice of protest,https://www.reuters.com/business/retail-consumer/amazon-union-leader-smalls-went-rapper-unlikely-voice-protest-2022-04-01/,"Amazon JFK8 distribution center union organizers Chris Smalls and Jason Anthony greet one another as they arrive to observe the vote count to unionize workers at the NLRB office in Brooklyn, New York City, U.S., March 31, 2022. REUTERS/Brendan McDermid/File Photo",0.000258,Neutral,300.5,301.89,303.37,298.9,5543325.0,102295.0,301.501501
2022-04-04,Ice Cube's BIG3 Basketball League to Offer Team Ownership Stakes as NFTs,https://decrypt.co/96794/ice-cubes-big3-basketball-league-to-offer-team-ownership-stakes-as-nfts,"The 3-on-3 league will fractionalize team ownership with NFTs, plus plenty of perks included. Ice Cube speaks to Decrypt about the move.",0.136865,Neutral,301.49,305.58,306.48,299.57,4655594.0,96866.0,304.254691
2022-04-05,FLORIDA SOUTHERN COLLEGE HOSTS CEO 100 LECTURE SERIES ENTREPRENEUR RICHARD THOMPSON TO SPEAK,https://www.prnewswire.com/news-releases/florida-southern-college-hosts-ceo-100-lecture-series-entrepreneur-richard-thompson-to-speak-301518128.html,FLORIDA SOUTHERN COLLEGE HOSTS CEO 100 LECTURE SERIES ENTREPRENEUR RICHARD THOMPSON TO SPEAK USA - English - USA - English PR Newswire,0.033728,Neutral,306.26,304.86,309.1,302.21,4362649.0,97132.0,305.643258
2022-04-06,5 First-Rate Retail Stocks the Pros Love,https://www.kiplinger.com/investing/stocks/604511/first-rate-retail-stocks-the-pros-love,"It hasn't exactly been smooth sailing for retail stocks so far in 2022 - but a comeback could be in the cards.
True, retailers have continued to feel the heat of the macroeconomic headwinds, including inflation and supply-chain disruptions. And rising commodity prices due to the conflict between Rus",-0.006162,Neutral,298.09,298.54,300.66,294.99,5961155.0,132446.0,297.769301
2022-04-07,Chase Bank partners with EVgo to add electric vehicle charging stations at 50 US branches,https://www.cnbc.com/2022/04/07/chase-bank-evgo-to-add-ev-charging-stations-at-50-us-bank-branches.html,Chase said Thursday that it is teaming up with electric vehicle charging company EVgo to bring charging infrastructure to its banks.,0.121855,Neutral,296.79,302.75,304.58,293.5901,4881785.0,109740.0,299.788247
2022-04-08,"DIS: Why You Should Continue to Avoid the 3 Underperforming Dow Jones Stocks: Disney, Home Depot, and Verizon",https://stocknews.com/news/dis-hd-vz-why-you-should-continue-to-avoid-the-3-underperforming-dow/,"The Dow Jones Industrial Average  (  DJIA  )  index was pushed into the correction territory earlier this year by recent macro headwinds, including multi-decade high inflation, worries about the Fed's new, hawkish stance, volatile oil prices, worsening supply chain disruptions, and escalating tensions between Russia and Ukraine. However, the U.S. economy continues to be in recovery mode, as evidenced by the recent decline in the unemployment rate and easing supply chain constraints. As stock markets have stabilized, the Dow Jones Industrial Average has gained 4.3% over the past month.",-0.082513,Neutral,301.46,311.11,312.29,301.28,5729949.0,118369.0,309.870422
2022-04-12,"Is Trending Stock The Home Depot, Inc.  ( HD )  a Buy Now?",https://www.zacks.com/stock/news/1897896/is-trending-stock-the-home-depot-inc-hd-a-buy-now,"Recently, Zacks.com users have been paying close attention to Home Depot (HD). This makes it worthwhile to examine what the stock has in store.",0.045515,Neutral,309.44,306.29,313.285,305.1,4109147.0,92420.0,307.959814
2022-04-13,These Companies Opening Stores Reveal What's Up With The Economy,https://www.investors.com/etfs-and-funds/etfs/sp500-companies-boldly-opening-stores-speak-volumes-on-the-economy/,These Companies Opening Stores Reveal What's Up With The Economy Investor's Business Daily,-0.072119,Neutral,306.11,310.42,311.7,305.72,3165613.0,60322.0,309.54561
2022-04-14,Home Depot Looks Like a Fat Pitch,https://www.fool.com/investing/2022/04/14/home-depot-looks-like-a-fat-pitch/,"Down 27% from their high, Home Depot shares may be offering investors a fat pitch.",0.062213,Neutral,310.83,304.52,312.25,304.33,4557509.0,72361.0,306.413961
2022-04-18,"Billionaire Peltz draws GOP megadonors to $5,000-a-plate fundraiser for Democrat Sen. Joe Manchin",https://www.cnbc.com/2022/04/18/nelson-peltz-hosted-joe-manchin-for-fundraiser-featuring-republican-megadonors.html,"Several top executives privately said they hoped the conservative Democrat would switch parties and run against Biden in 2024, CNBC has learned.",-0.030231,Neutral,303.0,300.21,306.29,298.72,3180310.0,79304.0,300.841738
2022-04-19,Interested in Investing in Psychedelics? Check Out This Podcast.,https://www.fool.com/investing/2022/04/19/interested-in-investing-in-psychedelics-check-out/,And other market news.,0.135506,Neutral,300.61,307.8,308.13,299.81,3384693.0,72363.0,305.718082
2022-04-20,EXCLUSIVE: Former McDonald's US CEO to fight woke corporate politics,https://www.foxbusiness.com/features/former-mcdonalds-ceo-fight-woke-politics,Exclusive -- Former McDonald's US CEO to fight woke corporate politics Fox Business,-0.101574,Neutral,311.0,315.14,316.1,309.75,4690239.0,93214.0,314.367464
2022-04-21,3 Stocks You Can Keep Forever,https://www.fool.com/investing/2022/04/21/3-stocks-you-can-keep-forever/,Here are three stocks you can safely store in your investment portfolio for the rest of your life.,0.301844,Somewhat-Bullish,317.0,310.36,318.4,309.74,2997589.0,65941.0,312.457858
2022-04-22,"Want $300 in Passive Income? Invest $15,000 in These Top Dividend Stocks",https://www.fool.com/investing/2022/04/22/300-income-invest-15000-dividend-stocks/,Get paid to hold these household names in your retirement account.,0.08817,Neutral,309.82,300.11,309.82,299.78,4024752.0,93545.0,302.953663
2022-04-25,"Stock Market News for Apr 25, 2022",https://www.zacks.com/stock/news/1906880/stock-market-news-for-apr-25-2022,"U.S. stocks ended sharply lower on Friday, recording their worst day since 2020, as a fresh batch of corporate earnings and sharp near-term rate hike prospects led to massive selloffs.",-0.548563,Bearish,300.0,304.94,305.16,296.27,4358349.0,99100.0,301.249684
2022-04-26,"Here is What to Know Beyond Why The Home Depot, Inc.  ( HD )  is a Trending Stock",https://www.zacks.com/stock/news/1907750/here-is-what-to-know-beyond-why-the-home-depot-inc-hd-is-a-trending-stock,"Zacks.com users have recently been watching Home Depot (HD) quite a bit. Thus, it is worth knowing the facts that could determine the stock's prospects.",0.066682,Neutral,302.25,299.96,307.56,299.72,3389941.0,75869.0,302.52017
2022-04-27,"Fuel charges, costs going to be a 'big problem' going forward, says Bob Nardelli",https://www.foxbusiness.com/energy/fuel-charges-costs-going-to-be-a-big-problem-going-forward-says-bob-nardelli,"During an interview on ""Mornings with Maria,"" Wednesday, former Home Depot and Chrysler CEO Bob Nardelli discussed the importance of energy independence, arguing the U.S. has ""inflicted"" pain on ourselves by shutting down U.S. energy production.",-0.379286,Bearish,301.3,301.6,306.42,299.12,3012282.0,73676.0,302.73741
2022-04-28,National Seating & Mobility Awarded Home Care Accreditation from The Joint Commission,https://www.benzinga.com/pressreleases/22/04/g26874007/national-seating-mobility-awarded-home-care-accreditation-from-the-joint-commission,"NASHVILLE, Tenn., April  28, 2022   ( GLOBE NEWSWIRE )  -- National Seating & Mobility  ( NSM ) , North America's largest provider of comprehensive mobility solutions, announced that the company has again earned The Joint Commission's Gold Seal of Approval® for Home Care Accreditation by demonstrati",0.28815,Somewhat-Bullish,304.75,311.76,314.535,303.01,4110977.0,95743.0,310.063776
2022-04-29,Arbor Day reminder: Vital tropical forests were destroyed at a rate of 10 soccer fields a minute last year,https://www.marketwatch.com/story/arbor-day-reminder-vital-tropical-forests-were-destroyed-at-a-rate-of-10-soccer-fields-a-minute-last-year-11651248056,"The area of global tropical forest destroyed in 2021 could cover all of Cuba, disappearing at a rate of more than 10 soccer fields a minute, research shows.",-0.435974,Bearish,308.15,300.4,311.72,299.71,4853259.0,80584.0,303.712776
2022-05-03,Lowe's  ( LOW )  Appears Good on Digital Strength & Pro Business,https://www.zacks.com/stock/news/1914391/lowes-low-appears-good-on-digital-strength-pro-business,Lowe's (LOW) digital and Pro businesses continue to exhibit momentum. Gains from these platforms are aiding LOW's overall performance.,0.27017,Somewhat-Bullish,305.69,304.96,309.0,303.02,3315393.0,80015.0,305.661293
2022-05-04,"Top 25 global retailers by MCap lost $382 billion in their cumulative MCap in Q1 2022 as inflation and Russia-Ukraine war hurt consumption recovery, says GlobalData",https://www.investorideas.com/news/2022/main/05042MCap.asp,"May 4, 2022  ( Investorideas.com Newswire )  The top 25 global retailers by market capitalization  ( MCap )  reported a $382 billion loss in their cumulative MCap in Q1 2022, says GlobalData. According to the leading data and analytics company, Amazon, Alibaba, Home Depot, NIKE, Lowe's and Inditex were the six companies that each reported a loss of over $25 billion in their valuation.",-0.328018,Somewhat-Bearish,304.08,315.31,315.75,302.93,3974293.0,78391.0,310.312801
2022-05-05,How Will Higher Interest Rates Affect Home Depot?,https://www.fool.com/investing/2022/05/05/how-will-higher-interest-rates-affect-home-depot/,"Regardless of what the economy is doing, it's always hard to count this company out.",-0.056845,Neutral,311.0,299.11,311.36,293.71,4910810.0,111419.0,300.12295
2022-05-06,Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,"On Friday, 1043 companies hit new 52-week lows.
Interesting Points From Today's 52-Week Lows:
The largest company by market cap to set a new 52-week low was Amazon.com  ( NASDAQ:AMZN ) .
The smallest company by market cap to set a new 52-week low was Digital Brands Group  ( NASDAQ:DBGI ) .
Digital B",-0.018654,Neutral,296.3,294.31,296.75,289.41,4295172.0,98806.0,293.300299
2022-05-09,Experts Say These 2 Stocks Are Undervalued,https://www.benzinga.com/trading-ideas/long-ideas/22/05/27067847/experts-recommend-to-buy-these-undervalued-stocks,"On CNBC's ""The Final Call,"" Carter Worth said, ""Gold is money. Everything else is credit."" He recommended JPMorgan Chase & Co  ( NYSE: JPM ) . Shares of JPMorgan Chase have lost ...Full story available on Benzinga.com",-0.323391,Somewhat-Bearish,290.28,297.03,300.74,288.5,5173786.0,115078.0,296.57391
2022-05-10,Progress In Europe Is Now Measured By Degrees Of Pessimism,https://www.benzinga.com/news/earnings/22/05/27114892/progress-in-europe-is-now-measured-by-degrees-of-pessimism,"This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
 ( Tuesday Market Open )  Stocks look to bounce back as the Cboe Market Volatility Index  ( VIX )  moved back near 33, prompted by a 110-basis-point drop in the ",-0.193321,Somewhat-Bearish,298.46,291.16,301.07,287.664,3837149.0,93192.0,293.066773
2022-05-11,New Affinity Solutions Study Commissioned by GSTV Uncovers Link Between Fueling Behavior and Elevated Consumer Spending,https://www.benzinga.com/pressreleases/22/05/n27142297/new-affinity-solutions-study-commissioned-by-gstv-uncovers-link-between-fueling-behavior-and-eleva,"Analysis of hundreds of millions of card transactions reveals fuel purchase as predictive of a fourfold increase in spend across major retail categories 
DETROIT and NEW YORK , May 11, 2022 /PRNewswire/ -- Today, Affinity Solutions, a leading consumer insights company, and GSTV, the national video n",-0.000575,Neutral,291.45,282.96,293.33,282.57,3820810.0,89185.0,286.249782
2022-05-12,Apple Gets Its Bell Rung As Investor Fears Increase,https://www.benzinga.com/news/earnings/22/05/27168975/apple-gets-its-bell-rung-as-investor-fears-increase,"This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice. ( Thursday Market Open ) Before the market open, the S&P 500 futures were trading below the 3,950 level, which some technical analysts saw as support for the i",-0.203525,Somewhat-Bearish,281.57,289.69,293.1806,280.63,4403759.0,99460.0,287.785868
2022-05-13,Why Home Depot  ( HD )  Could Beat Earnings Estimates Again,https://www.zacks.com/stock/news/1924160/why-home-depot-hd-could-beat-earnings-estimates-again,Home Depot (HD) has an impressive earnings surprise history and currently possesses the right combination of the two key ingredients for a likely beat in its next quarterly report.,0.078248,Neutral,289.95,296.03,299.415,288.45,3924000.0,81906.0,295.202522
2022-05-16,Retail ETFs in Focus Ahead of Big-Box Q1 Earnings,https://www.zacks.com/stock/news/1924819/retail-etfs-in-focus-ahead-of-big-box-q1-earnings,"With the earnings season coming to an end, about 40% of the companies in the sector are yet to report, putting the traditional retail ETFs in focus.",0.052983,Neutral,294.08,295.99,299.57,289.79,4234388.0,94543.0,295.838154
2022-05-17,4 E-Commerce Stocks To Watch In May 2022,https://stockmarket.com/featured/4-e-commerce-stocks-to-watch-in-may-2022-2022-05-17,"Are These The Best E-Commerce Stocks To Invest In Today? E-commerce stocks could be worth looking at in the stock market this week. By and large, this would be due to the prominent focus on the broader retail industry now. Notably, the U.S.",0.119943,Neutral,306.5,300.95,310.94,290.9,12361779.0,199802.0,300.184589
2022-05-18,1 Surprise Statistic From Home Depot's Earnings Report,https://www.fool.com/investing/2022/05/18/1-surprise-statistic-from-home-depots-earnings-rep/,How can the home improvement retailer grow when its customer traffic is slumping?,0.181024,Somewhat-Bullish,293.0,285.18,295.44,281.1801,7753113.0,149030.0,287.209556
2022-05-19,XLY: 2 ETFs to Avoid After Goldman Sachs Warns of a Slowdown in Consumer Spending,https://stocknews.com/news/xly-vcr-2-etfs-to-avoid-after-goldman-sachs-warns-of-a/,Current sky-high inflation and the prospect of several interest rate increases this year to temper inflation could weigh heavily on consumer spending in the coming months.,-0.099908,Neutral,285.5,287.76,292.5,284.96,5173501.0,98917.0,288.585536
2022-05-20,"Never Mind the Pessimism, Home Depot Raises Expectations for 2022",https://www.fool.com/investing/2022/05/20/never-mind-the-pessimism-home-depot-raises-expecta/,Sales remain strong even as the economy reopens and consumers have more options for spending money.,0.051564,Neutral,289.82,287.19,290.5,279.59,5565980.0,104574.0,284.167623
2022-05-23,Cathie Wood Watch: Seeing Stagdeflation Rather Than Stagflation,https://www.thestreet.com/investing/cathie-wood-stagdeflation-stocks,"'The supply chain crisis is disappearing,' asset manager Cathie Wood says. 'I wouldn't be surprised to see an implosion of used car prices.'",-0.348522,Somewhat-Bearish,289.09,286.03,290.34,280.32,4285569.0,87818.0,285.195307
2022-05-24,Best Stocks To Watch This Week? 4 Retail Stocks To Know,https://stockmarket.com/featured/best-stocks-to-watch-this-week-4-retail-stocks-to-know-2022-05-24,"Retail stocks are once again making waves in the stock market today. For the most part, this would be the case as we enter another earnings week with the sector in the spotlight.",0.148619,Neutral,284.0,287.92,289.32,280.65,4208632.0,79764.0,285.512894
2022-05-25,Strong insider buying suggests a 15% rally in the S&P 500 from here,https://www.marketwatch.com/story/strong-insider-buying-suggests-a-15-rally-in-the-s-p-500-from-here-11653494055,"3 stocks insiders really like: Home Depot, Morgan Stanley and Coinbase.",-0.018152,Neutral,285.81,293.57,295.49,285.66,4581467.0,74621.0,291.577474
2022-05-26,Mid-Day Market Update: Crude Oil Jumps Over 3%; NRx Pharmaceuticals Shares Tumble,https://www.benzinga.com/news/earnings/22/05/27423839/mid-day-market-update-crude-oil-jumps-over-3-nrx-pharmaceuticals-shares-tumble,"U.S. stocks traded higher midway through trading, with the Dow Jones gaining around 1.5% on Thursday. The Dow traded up 1.54% to 32,613.65 while the NASDAQ rose 2.38% to 11,706.49. The S&P also rose, gaining, 1.82% to 4,051.29. Also check this: Home Depot And 2 Other Stocks Insiders Are Buying Leadi",-0.039255,Neutral,297.32,302.81,305.63,297.0,4158795.0,78009.0,302.200878
2022-05-27,Freedom Financial Network's Ralph L. Leung Named CFO of the Year at OnCon Icon Awards,https://www.prnewswire.com/news-releases/freedom-financial-networks-ralph-l-leung-named-cfo-of-the-year-at-oncon-icon-awards-301556758.html,"Other honorees in the Top 100 CFOs include finance executives from Spotify, Stripe, Toast, Expedia, WeWork, Mass Mutual, Citizens Bank, HP, Lowes, Home Depot, Lululemon and Vizio",0.059278,Neutral,303.54,308.46,308.5,301.6032,3887754.0,76152.0,305.501336
2022-05-31,Mid-Day Market Update: Nasdaq Turns Positive; Gold Fields Shares Plunge,https://www.benzinga.com/news/earnings/22/05/27479070/mid-day-market-update-nasdaq-turns-positive-gold-fields-shares-plunge,"U.S. stocks pared losses midway through trading, with the Nasdaq Composite turning higher on Tuesday. The Dow traded down 0.18% to 33,154.67 while the NASDAQ rose 0.20% to 12,155.91. The S&P also fell, dropping, 0.12% to 4,153.24. Also check this: Home Depot And 2 Other Stocks Insiders Are Buying Le",-0.045772,Neutral,306.6,302.75,307.8659,300.83,5927587.0,85392.0,303.353114
2022-06-01,Mid-Day Market Update: Dow Dips 200 Points; Tonix Pharmaceuticals Shares Spike Higher,https://www.benzinga.com/news/earnings/22/06/27505195/mid-day-market-update-dow-dips-200-points-tonix-pharmaceuticals-shares-spike-higher,"U.S. stocks traded lower midway through trading, with the Dow Jones dropping more than 200 points on Wednesday. Following the market opening Wednesday, the Dow traded down 0.65% to 32,776.18 while the NASDAQ fell 0.29% to 12,045.95. The S&P also fell, dropping, 0.65% to 4,105.43. Also check this: Ho",-0.026592,Neutral,301.74,297.19,302.98,297.03,3046914.0,63600.0,298.603596
2022-06-02,Mid-Day Market Update: U.S. Stocks Turn Positive; Nasdaq Jumps 150 Points,https://www.benzinga.com/news/earnings/22/06/27527478/mid-day-market-update-u-s-stocks-turn-positive-nasdaq-jumps-150-points,"U.S. stocks turned higher midway through trading, with the Nasdaq Composite gaining 150 points on Thursday. The Dow traded up 0.24% to 32,891.92 while the NASDAQ rose 1.25% to 12,144.76. The S&P also rose, gaining, 0.65% to 4,127.86. Also check this: Home Depot And 2 Other Stocks Insiders Are Buying",-0.008717,Neutral,298.81,305.87,306.03,295.8933,4046861.0,71785.0,301.908228
2022-06-03,Why RH Sees Softer Demand Ahead,https://www.barrons.com/articles/rh-had-strong-earnings-the-home-goods-retailer-still-sees-demand-softening-51654271861,"RH is wobbling on Friday, after the home goods retailer provided a cautious outlook for the year. After the close of regular trading Thursday RH ( ticker: RH ) said it earned $7.78 a share, on revenue that rose 11.2% year over year to $957 million. Consensus called for EPS of $5.33 on revenue ...",0.097238,Neutral,303.33,305.08,308.46,301.9,2564239.0,59876.0,305.349448
2022-06-06,Home Depot Makes Wells Fargo List of Favored Retail Stocks,https://www.thestreet.com/investing/homedepot-retail-stock-picks-wells-fargo,The S&P Retail Select Industry Index has dropped 27% year to date. But Wells Fargo analysts see some opportunities.,-0.114671,Neutral,305.56,303.89,307.613,303.25,2539461.0,53540.0,304.867071
2022-06-07,Mid-Day Market Update: Nasdaq Turns Higher; REV Group Shares Plunge,https://www.benzinga.com/news/earnings/22/06/27592795/mid-day-market-update-nasdaq-turns-higher-rev-group-shares-plunge,"U.S. stocks pared losses, with the Nasdaq Composite turning higher midway through trading on Tuesday. The Dow traded down 0.04% to 32,901.22 while the NASDAQ rose 0.11% to 12,074.97. The S&P also fell, dropping, 0.01% to 4,121.38. Also check this: Home Depot And 2 Other Stocks Insiders Are Buying Le",-0.021605,Neutral,295.06,301.77,302.38,292.6,3531653.0,67329.0,298.76207
2022-06-08,"RH, Petco, and 4 Other Retail Stocks for a Volatile Market",https://www.barrons.com/articles/rh-petco-and-4-other-stocks-that-are-good-picks-as-investors-fret-about-a-market-downturn-51654702777,"To say that the retail sector has been volatile in recent weeks is an understatement. Yet it goes without saying that investors are concerned about more than Target's need to discount T-shirts. Given the importance of consumer spending for the economy, the upheaval reflects overall anxiety about ...",-0.093513,Neutral,299.78,297.53,300.58,295.6823,2661873.0,59428.0,298.160933
2022-06-09,3 Blue-Chip Dividend Stocks to Buy on the Dip,https://www.fool.com/investing/2022/06/09/3-blue-chip-dividend-stocks-to-buy-on-the-dip/,You can buy and forget about these investments.,0.17936,Somewhat-Bullish,297.76,299.86,306.88,297.35,4156413.0,84022.0,302.920705
2022-06-10,The Fed's Attempts To Combat Inflation Aren't Working As May CPI Grows By 1%,https://www.benzinga.com/news/earnings/22/06/27650289/the-feds-attempts-to-combat-inflation-arent-working-as-may-cpi-grows-by-1,( Friday Market Open ) Thursday's selloff continued for equity futures on Friday morning as the widely awaited May Consumer Price Index ( CPI ) numbers came in worse than expected before the open.,-0.378808,Bearish,291.5,289.24,296.5,288.64,4594066.0,90818.0,290.983222
2022-06-13,$26 billion warehousing deal,https://www.axios.com/pro/retail-deals/2022/06/13/prologis-duke-realty-buy-26-billion-deal,Prologis buys Duke Realty in $26 billion deal ...,0.03335,Neutral,284.36,283.16,286.82,281.2801,4630784.0,95952.0,283.348125
2022-06-14,Best Buy downgraded as consumers tighten their belts amid high inflation,https://www.marketwatch.com/story/best-buy-downgraded-as-consumers-tighten-their-belts-amid-high-inflation-11655222144,Bank of America downgraded Best Buy and upgraded Tractor Supply as inflation shifts consumer spending to essentials and away from discretionary items.,-0.108032,Neutral,283.21,278.67,286.3803,276.59,3971240.0,86197.0,279.913516
