date,Article Headline,Article URL,Article Text,overall_sentiment_score,overall_sentiment_label,Stock Open,Stock Close,Stock High,Stock Low,volume,num_trades,adj_close
2022-05-10,Progress In Europe Is Now Measured By Degrees Of Pessimism,https://www.benzinga.com/news/earnings/22/05/27114892/progress-in-europe-is-now-measured-by-degrees-of-pessimism,"This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
 ( Tuesday Market Open )  Stocks look to bounce back as the Cboe Market Volatility Index  ( VIX )  moved back near 33, prompted by a 110-basis-point drop in the ",-0.193321,Somewhat-Bearish,819.0,800.04,825.36,774.25,27973309.0,888960.0,800.410106
2022-05-11,"Elon Musk, an erratic visionary, revels in contradiction",https://apnews.com/article/elon-musk-spacex-technology-2e6b0f2c2f70fdd07f853169e3515e3b,"As the uproar over Elon Musk's $44 billion buyout of Twitter reaches a crescendo, another Musk drama, still chaotic four years after it began, has been back in court. Ironically, that spectacle started with a Musk tweet about doing an audacious deal.",-0.246214,Somewhat-Bearish,795.0,734.0,809.77,727.2,32402586.0,1137023.0,765.981513
2022-05-12,"Why Plug Power, Nikola, and Bloom Energy All Dropped, Then Popped Today",https://www.fool.com/investing/2022/05/12/why-plug-power-nikola-and-bloom-dropped-and-popped/,Elon Musk isn't a fan of hydrogen.,-0.015126,Neutral,701.0,728.0,759.66,680.0,46652838.0,1389234.0,720.968479
2022-05-13,"Wall Street rallies as growth stocks rebound, Twitter slides | The Financial Express",https://www.financialexpress.com/market/wall-street-rallies-as-growth-stocks-rebound-twitter-slides/2524145/,"All the 11 major S&P sectors advanced in early trading, with technology and consumer discretionary stocks rising 2.7% and 3.3%, respectively.",-0.255466,Somewhat-Bearish,773.48,769.59,787.3499,751.565,30602785.0,860508.0,769.718133
2022-05-16,Why Tesla Stock Got Dented Today,https://www.fool.com/investing/2022/05/16/why-tesla-stock-got-dented-today/,And why now is probably the wrong time to sell Tesla.,-0.265382,Somewhat-Bearish,767.16,724.37,769.76,719.0885,28554811.0,840394.0,740.525206
2022-05-17,Musk says Twitter deal can't go further without knowing number of phony accounts,https://www.upi.com/Top_News/US/2022/05/17/elon-musk-twitter-buy-bots-accounts/5171652793556/,"The social platform agreed last month to sell to Musk, who's bought up large chunks of Twitter shares this year and has voiced plans to make it a more productive and profitable company. Advertisement",-0.212178,Somewhat-Bearish,747.36,761.61,764.48,728.85,26634832.0,724602.0,750.233358
2022-05-18,China Is Winning the Lithium Wars. What It Means for Tesla and Other EV Stocks.,https://www.barrons.com/articles/china-ev-batteries-lithium-mining-51652889888,China Is Winning on Lithium. What It Means for Tesla and Other EV Stocks. Barron's,0.052943,Neutral,744.52,709.81,760.5,700.81,29347788.0,883301.0,725.140959
2022-05-19,Twitter expands content-moderation rules to cover crises like war and disasters.,https://www.nytimes.com/2022/05/19/business/twitter-expands-content-moderation-rules-to-cover-crises-like-war-and-disasters.html,"The new policies are being added even as Elon Musk, who is in the process of acquiring the company, aggressively criticizes its moderation rules.",-0.034336,Neutral,707.0,709.5,734.0,694.11,29511657.0,815224.0,712.418747
2022-05-20,"Elon Musk blasts Biden administration, Democrats on Twitter over 'hate,' sidelining of Tesla",https://www.cnbc.com/2022/05/20/tesla-boss-elon-musk-blasts-biden-democrats-on-twitter-.html,Tesla chief Elon Musk denied claims he engaged in sexual misconduct against a SpaceX flight attendant as he critized the Biden administration and Democrats.,-0.471401,Bearish,713.99,663.9,721.582,633.0,48046224.0,1676151.0,663.535274
2022-05-23,Got $500? Consider These 3 Cathie Wood Bargain Stocks,https://www.fool.com/investing/2022/05/23/got-500-consider-these-3-cathie-wood-bargain-stock/,The iconic growth stock investor has some surprisingly cheap investments you can get into even with a limited amount of money.,0.271251,Somewhat-Bullish,655.02,674.9,679.9551,638.06,29590574.0,883161.0,662.936113
2022-05-24,Tesla loses bid to move sexual harassment lawsuit to arbitration,https://www.foxbusiness.com/lifestyle/tesla-loses-bid-to-move-sexual-harassment-lawsuit-to-arbitration,"A California state judge has rejected Tesla Inc's bid to send a lawsuit alleging widespread sexual harassment at the company's flagship assembly plant to private arbitration, allowing it to move forward in court.",-0.160901,Somewhat-Bearish,653.53,628.16,653.92,620.57,29593653.0,912510.0,636.240139
2022-05-25,Booster is making renewable fuels accessible in ways a gas station cannot,https://www.cnbc.com/2022/05/25/booster-is-making-renewable-fuels-accessible-in-ways-a-gas-station-cannot.html,Booster CEO Frank Mycroft says it has ramped up its business refueling commercial vehicle fleets so drivers are ready to go the moment they start a shift.,-0.056218,Neutral,623.85,658.8,669.32,623.0101,30590856.0,769378.0,652.186078
2022-05-26,Elon Musk Backs Netflix as Streaming Service Again Hit by Controversy,https://www.thestreet.com/technology/elon-musk-backs-netflix-hit-by-controversy,"The streaming platform, with subscriber numbers falling, again finds itself immersed in a controversy linked to a show.",-0.467986,Bearish,661.42,707.73,718.6699,653.66,35567628.0,909805.0,695.494428
2022-05-27,Rivian executive in charge of manufacturing quits in management rejig,https://www.reuters.com/business/autos-transportation/rivian-executive-charge-manufacturing-quits-management-rejig-2022-05-27/,"Rivian CEO R.J. Scaringe introduces his company's R1T all-electric pickup truck at Los Angeles Auto Show in Los Angeles, California, U.S. November 27, 2018. REUTERS/Mike Blake",-0.007822,Neutral,723.26,759.63,759.8,720.5311,29703865.0,776714.0,747.650744
2022-05-31,The stock market 'casino' is closed | Business,https://www.cnn.com/2022/05/31/investing/stock-market-investing-trading/index.html,The stock market 'casino' is closed CNN,-0.194818,Somewhat-Bearish,773.56,758.01,778.8,734.23,32304069.0,864968.0,759.960296
2022-06-01,Elon Musk Lashes Out After Doubts About His Efforts,https://www.thestreet.com/investing/cryptocurrency/elon-musk-loses-his-cool,"Tesla's CEO, the richest man in the world, is not used to having his accomplishments questioned.",0.079772,Neutral,755.16,740.37,771.98,730.92,25636584.0,660022.0,747.050497
2022-06-02,"Analyst Has 4 Picks to Power EVs, Your Portfolio",https://www.investorideas.com/news/2022/mining/06025EVs.asp,"June 2, 2022 ( Investorideas.com Newswire ) Everything in the future seems like it will run on batteries. Here are some smart picks to grow your money along with the industry, according to one analyst.",-0.080647,Neutral,732.47,775.0,792.63,726.2,31052521.0,758122.0,770.96479
2022-06-03,Biden Slams Elon Musk's 'Super Bad Feeling' On Economy With 'Trip To The Moon' Wisecrack,https://www.benzinga.com/government/22/06/27546363/biden-slams-elon-musks-super-bad-feeling-on-economy-with-trip-to-the-moon-wisecrack,"President Joe Biden responded to Elon Musk's comments about having a ""super bad feeling"" about the economy with a sarcastic quip about the Tesla ( NASDAQ: TSLA ) chief's ""trip to the moon."" Musk immediately responded by reminding the president that his administration approved a lunar SpaceX missio",-0.082976,Neutral,729.675,703.55,743.3899,700.2534,36920083.0,1081787.0,715.377163
2022-06-06,Stocks Fade From Early Gains; JetBlue Ups Buyout Offer For Spirit; Treasury Yields Rise,https://www.investors.com/market-trend/stock-market-today/stocks-gain-as-investors-anticipate-lower-inflation-apple-takes-stage-jetblue-ups-buyout-offer-for-spirit/,Stocks Gain As Investors Anticipate Lower Inflation; Apple Takes Stage Investor's Business Daily,-0.125535,Neutral,733.06,714.84,734.6,703.05,27958792.0,747385.0,716.355493
